fecha;propietario_mnemotecnico;propietario_nombre;balance_energia;balance_valorizado
2025-03-01;G0198;HANWHA Q CELLS TIL TIL UNO SPA;480959,0;16323200,0
2025-03-01;G0199;RÍO ALTO SPA;9361909,0;545479829,0
2025-03-01;G0200;EÓLICA LA ESPERANZA S.A.;2872363,0;55914747,0
2025-03-01;G0203;SANTIAGO SOLAR S.A.;7949412,0;255134961,0
2025-03-01;G0204;SAN JUAN S.A.;-10630083,0;-945940490,0
2025-03-01;G0205;PARQUE SOLAR BELLAVISTA SPA;390729,0;11080519,0
2025-03-01;G0207;ELÉCTRICA RASO POWER LTDA.;5826,0;216657,0
2025-03-01;G0211;GR LLEUQUE SPA;1600480,0;49121718,0
2025-03-01;G0213;EMPRESA ELÉCTRICA ANGAMOS SPA;237916271,0;15869702389,0
2025-03-01;G0215;EMPRESA ELÉCTRICA COCHRANE SPA;50886204,0;6570787697,0
2025-03-01;G0216;ENGIE ENERGÍA CHILE S.A.;-666506064,0;-34930809240,0
2025-03-01;G0220;GENERACIÓN SOLAR SPA;4905961,0;212472604,0
2025-03-01;G0221;PARQUE FOTOVOLTAICO NUEVO QUILLAGUA SPA;16562740,0;1376438472,0
2025-03-01;G0222;PLANTA SOLAR SAN PEDRO III SPA;6955212,0;22240802,0
2025-03-01;G0223;POZO ALMONTE SOLAR 2 S.A.;-8978,0;-855994,0
2025-03-01;G0224;POZO ALMONTE SOLAR 3 S.A.;-16015,0;-1769528,0
2025-03-01;G0226;TAMAKAYA ENERGÍA SPA;628461,0;2206590625,0
2025-03-01;G0227;CE CENTINELA SOLAR SPA;0,0;4186524,0
2025-03-01;G0228;PMGD PICA PILOT [No_Mostrar];4312985,0;-867301942,0
2025-03-01;G0231;ENERNUEVAS S.A.;1518167,0;82449389,0
2025-03-01;G0232;GEOTÉRMICA DEL NORTE S.A.;8421993,0;447881697,0
2025-03-01;G0233;BOLERO SPA;21709265,0;44699045,0
2025-03-01;G0234;INVERSIONES HORNITOS SPA;73327131,0;4768884163,0
2025-03-01;G0235;NORACID S.A.;8277786,0;411187014,0
2025-03-01;G0238;CE URIBE DE ANTOFAGASTA SOLAR SPA;2709441,0;5060859,0
2025-03-01;G0241;POZO ALMONTE SOLAR 1 SPA;2443282,0;3403663,0
2025-03-01;G0246;EL PELÍCANO SOLAR COMPANY SPA;-5054482,0;-1251000249,0
2025-03-01;G0250;EMPRESA ELÉCTRICA TRANQUIL SPA;482811,0;29650395,0
2025-03-01;G0251;GESTEL INGENIERÍA LIMITADA;164403,0;5446768,0
2025-03-01;G0253;HIDROELECTRICA DOS VALLES SPA;624817,0;39639183,0
2025-03-01;G0254;CHESTER SOLAR V SPA;567197,0;14718814,0
2025-03-01;G0255;PIUTEL GENERACIÓN ELÉCTRICA LIMITADA;-1406,0;-100470,0
2025-03-01;G0256;CHESTER SOLAR IV SPA;1547251,0;37702528,0
2025-03-01;G0258;QUILLAY SOLAR SPA;510088,0;16373728,0
2025-03-01;G0259;LIRIO DE CAMPO SOLAR SPA;539455,0;18073569,0
2025-03-01;G0261;FOTOVOLTAICA NORTE GRANDE 5 SPA;6759429,0;8476507,0
2025-03-01;G0262;GR ARAUCARIA SPA;1921510,0;59795431,0
2025-03-01;G0265;ACCIONA ENERGÍA CHILE HOLDINGS S.A.;-4110100,0;-5865007659,0
2025-03-01;G0266;BESALCO ENERGÍA RENOVABLE S.A.;-5094812,0;-314361868,0
2025-03-01;G0271;ENERGÍA CERRO EL MORADO S.A.;1768415,0;23774708,0
2025-03-01;G0272;EL AGRIO HIDRO SPA;16797,0;1056101,0
2025-03-01;G0273;SUNENERGREEN S.A.;16642,0;-372040,0
2025-03-01;G0274;BIO ENERGÍA MOLINA SPA;8573,0;262019,0
2025-03-01;G0275;EÓLICO LAS PEÑAS SPA;3072398,0;177990696,0
2025-03-01;G0277;DIVISADERO SPA.;649529,0;3471619,0
2025-03-01;G0280;SLK CB NUEVE SPA;619276,0;20742141,0
2025-03-01;G0282;GR TORRES DEL PAINE SPA;2219359,0;78503077,0
2025-03-01;G0285;PARQUE SOLAR VIVEROS SPA;2131526,0;8244612,0
2025-03-01;G0291;HIDROELÉCTRICA RÍO COLORADO S.A.;431346,0;20408263,0
2025-03-01;G0292;ENEL GREEN POWER CHILE S.A.;411607788,0;9114653810,0
2025-03-01;G0294;BIO ENERGÍA LOS PINOS SPA;1295192,0;81433700,0
2025-03-01;G0298;HIDROELÉCTRICA EMBALSE ANCOA SPA;10962042,0;549780503,0
2025-03-01;G0299;PARQUE EÓLICO CABO LEONES I S.A.;2537495,0;-510586771,0
2025-03-01;G0300;CALAMA SOLAR 1 SPA;2592960,0;6282246,0
2025-03-01;G0302;SOCER S.A.;777852,0;6674994,0
2025-03-01;G0305;CALAMA SOLAR 2 SPA;2646350,0;6566577,0
2025-03-01;G0309;EMPRESA ELÉCTRICA PEUMO [EN_REVISION];9836,0;581099,0
2025-03-01;G0310;VALLE DE LA LUNA II SPA;442622,0;14796195,0
2025-03-01;G0311;SOCIEDAD CONCESIONARIA EMBALSE CONVENTO VIEJO S.A.;1922060,0;120089289,0
2025-03-01;G0312;VENEZIA SOLAR SPA [EN_REVISION];1975468,0;71763737,0
2025-03-01;G0315;ENERGÍA EÓLICA SAN MATÍAS SPA;23750448,0;958529083,0
2025-03-01;G0322;HIDROELÉCTRICA PALACIOS SPA;481901,0;27871438,0
2025-03-01;G0325;EMPRESAS LIPIGAS S.A.;-3306395,0;-203225677,0
2025-03-01;G0329;LA MANGA ENERGY SPA;375093,0;13411612,0
2025-03-01;G0333;AUSTRIANSOLAR CHILE CUATRO SPA;10776127,0;3275641,0
2025-03-01;G0334;SAN FRANCISCO SOLAR SPA;617414,0;19178086,0
2025-03-01;G0338;AASA ENERGÍA S.A.;33464,0;1942492,0
2025-03-01;G0341;IMELSA ENERGÍA SPA;-65748708,0;-4116779546,0
2025-03-01;G0346;DIEGO DE ALMAGRO SOLAR SPA;2177943,0;3594559,0
2025-03-01;G0348;STATKRAFT EOLICO S.A.;13603320,0;750572849,0
2025-03-01;G0352;CVE PROYECTO VEINTIUNO SPA;917782,0;28515996,0
2025-03-01;G0353;PFV EL CUERVO SPA;427328,0;14950486,0
2025-03-01;G0355;GENERADORA LOS HIBISCOS SPA;0,0;-17,0
2025-03-01;G0356;LA GLORIA S.A. [EN_REVISION];-91138,0;-6107378,0
2025-03-01;G0358;CABRERO SOLAR SPA;1657842,0;30701200,0
2025-03-01;G0360;CHACABUCO SOLAR SPA;2196583,0;75929795,0
2025-03-01;G0362;DOÑA ANTONIA SOLAR SPA;2558381,0;49785477,0
2025-03-01;G0364;BLU SOLAR SPA;830609,0;16904952,0
2025-03-01;G0365;PLANTA SOLAR TOCOPILLA SPA;30740011,0;69731245,0
2025-03-01;G0368;MILLARAY FOTOVOLTAICA SPA;1301932,0;29693708,0
2025-03-01;G0377;PARQUE SOLAR VILLA LONGAVÍ SPA [EN_REVISION];1992010,0;63705706,0
2025-03-01;G0380;PACANA DEL VERANO SPA;522419,0;18262554,0
2025-03-01;G0381;CAPURATA DEL VERANO SPA;561646,0;18231039,0
2025-03-01;G0383;SAN ALFONSO SOLAR SPA;1681009,0;55971867,0
2025-03-01;G0391;SONNEDIX PARQUE SOLAR AMPARO DEL SOL SPA;488301,0;1195097,0
2025-03-01;G0396;LA ACACIA SPA;1498437,0;51756853,0
2025-03-01;G0397;CENTRAL HIDROELÉCTRICA SANTA ELENA S.A.;188772,0;10772275,0
2025-03-01;G0398;TACORA ENERGY SPA;15128,0;1505152,0
2025-03-01;G0402;ENERGÍA SIETE SPA;861256,0;180938428,0
2025-03-01;G0403;PARQUE FOTOVOLTAICO OCOA SPA;586121,0;20427232,0
2025-03-01;G0405;MINICENTRALES ARAUCANÍA S.A.;257895,0;15384311,0
2025-03-01;G0407;TÓRTOLA SPA;363233,0;11879217,0
2025-03-01;G0408;PARQUE SOLAR SANTA LAURA SPA;398876,0;12075031,0
2025-03-01;G0409;INNOVACIÓN ENERGÍA S.A.;1272783,0;204946135,0
2025-03-01;G0413;GENERADORA LA CALERA SPA;3682,0;1387288,0
2025-03-01;G0415;GR ALERCE ANDINO SPA;1551888,0;1680130,0
2025-03-01;G0416;SAMO BAJO SPA;404355,0;1447676,0
2025-03-01;G0417;PRIME ENERGÍA QUICKSTART SPA;-618638,0;-31063316,0
2025-03-01;G0420;PARQUE FOTOVOLTAICO ALICAHUE SOLAR SPA;545482,0;16975660,0
2025-03-01;G0424;PIQUERO SPA;2106247,0;65137891,0
2025-03-01;G0429;SAFIRA ENERGÍA CHILE SPA;-20866607,0;-1243816393,0
2025-03-01;G0430;CERRO DOMINADOR PV S.A.;-68345171,0;-5340448044,0
2025-03-01;G0431;ELÉCTRICA CIPRESILLOS SPA;3244392,0;205746072,0
2025-03-01;G0432;GM HOLDINGS S.A.;-231537737,0;-17751312431,0
2025-03-01;G0434;GENERADORA METROPOLITANA SPA;200910440,0;14120436981,0
2025-03-01;G0435;LUNA ENERGY SPA;349676,0;11554746,0
2025-03-01;G0439;SONNEDIX PARQUE SOLAR PUNTA COLORADA SPA;503951,0;794146,0
2025-03-01;G0443;PMGD CALLE LARGA SPA;667124,0;22970779,0
2025-03-01;G0444;PACIFIC HYDRO PUNTA SIERRA SPA;15938960,0;880988314,0
2025-03-01;G0446;ATRIA ENERGÍA SPA;-22307022,0;-1528492853,0
2025-03-01;G0447;PARQUE EÓLICO EL MAITÉN SPA;3286219,0;171458004,0
2025-03-01;G0448;PMGD MAUCO SPA;831336,0;27204272,0
2025-03-01;G0451;FOTOVOLTAICA ARIZTÍA SPA;326968,0;9348596,0
2025-03-01;G0452;REDEN CABILDO SOLAR SPA;458113,0;13048819,0
2025-03-01;G0453;REDEN TALHUEN SOLAR SPA;574481,0;2640232,0
2025-03-01;G0454;PARQUE SOLAR H6 SPA;462699,0;12701001,0
2025-03-01;G0456;SOLAR TI CUATRO SPA;541318,0;19065919,0
2025-03-01;G0458;GR CHAQUIHUE SPA;1237899,0;34651605,0
2025-03-01;G0461;IMPULSO SOLAR LAS LLOYSAS SPA;296802,0;765531,0
2025-03-01;G0462;EMPRESA ELÉCTRICA VALLENAR S.A.;17748,0;10907795,0
2025-03-01;G0463;VIENTOS DE RENAICO SPA;10018914,0;225712507,0
2025-03-01;G0465;HIDROMOCHO S.A.;3965735,0;243018664,0
2025-03-01;G0466;ALTO MAIPO SPA;-64993173,0;-4034475618,0
2025-03-01;G0467;LAUREL SPA;1260637,0;42651622,0
2025-03-01;G0468;PMGD SOLAR LOS PERALES I SPA;494890,0;16538232,0
2025-03-01;G0469;PARQUE FOTOVOLTAICO SANTA ADRIANA SPA;512747,0;17471372,0
2025-03-01;G0470;TRICAHUE SOLAR SPA;285881,0;10900825,0
2025-03-01;G0471;SOLAR TI DIEZ SPA;498645,0;17026106,0
2025-03-01;G0475;PARQUE EÓLICO EL NOGAL SPA;2046913,0;51378469,0
2025-03-01;G0476;HIDROENERSUR SPA;14304657,0;883920211,0
2025-03-01;G0477;ELÉCTRICA MOKA SPA;138288,0;38649476,0
2025-03-01;G0478;MAGDALENA SOLAR SPA;2024545,0;39785476,0
2025-03-01;G0480;SAN EUGENIO SOLAR SPA;1967789,0;65043727,0
2025-03-01;G0482;PFV LO CHACÓN SPA;539373,0;14314170,0
2025-03-01;G0483;NUEVA ESPERANZA SOLAR SPA;561447,0;18568411,0
2025-03-01;G0484;CVE PROYECTO SIETE SPA;1737065,0;59753785,0
2025-03-01;G0485;SANTA CECILIA SOLAR SPA;1307566,0;25017942,0
2025-03-01;G0488;POMERAPE SPA;1971818,0;66055539,0
2025-03-01;G0489;PUNTIAGUDO ENERGY SPA;1712840,0;58580014,0
2025-03-01;G0490;LASCAR ENERGY SPA;1603380,0;56922930,0
2025-03-01;G0491;PER PARINACOTA SPA;593369,0;10765560,0
2025-03-01;G0492;FOTOVOLTAICA SANTA ROSARIO SPA;585171,0;17936705,0
2025-03-01;G0493;CIA ELÉCTRICA LOS MORROS S.A.;1123619,0;63412544,0
2025-03-01;G0495;PFV AYLA SOLAR SPA;2171693,0;75266517,0
2025-03-01;G0497;CVE PROYECTO QUINCE SPA;546024,0;1764077,0
2025-03-01;G0498;PARQUE FOTOVOLTAICO DON MATÍAS SPA;632402,0;22480612,0
2025-03-01;G0500;PARQUE SOLAR PUEBLO SECO SPA;1987372,0;35859100,0
2025-03-01;G0501;PLANTA SOLAR PEÑAFLOR II SPA;565253,0;19066604,0
2025-03-01;G0503;PARQUE FOTOVOLTAICO DOÑA IGNA SPA;543706,0;17085909,0
2025-03-01;G0504;ENFRAGEN CHILE SOLAR SPA;28152107,0;379050219,0
2025-03-01;G0506;CVE PROYECTO DIECIOCHO SPA;575327,0;19607294,0
2025-03-01;G0507;PARQUE SOLAR EL CONQUISTADOR SPA;618996,0;11834053,0
2025-03-01;G0509;LA INDEPENDENCIA SOLAR SPA;565657,0;18240900,0
2025-03-01;G0510;PLANTA SOLAR LA PAZ II SPA.;1832753,0;65635199,0
2025-03-01;G0511;PARQUE FOTOVOLTAICO EL LORETO SPA;158981,0;5694685,0
2025-03-01;G0512;PLANTA SOLAR SANTA TERESITA II SPA;1838875,0;60774998,0
2025-03-01;G0513;PLANTA SOLAR LO MIGUEL II SPA.;917580,0;35367224,0
2025-03-01;G0514;PS MAIMALICAN SPA;1885337,0;50440432,0
2025-03-01;G0515;PFV EL GAVIOTÍN SPA;839136,0;911625,0
2025-03-01;G0516;HIDROELÉCTRICA PIEDRAS NEGRAS SPA;1973632,0;122053298,0
2025-03-01;G0518;PATAGUILLA SOLAR SPA;1812946,0;60801013,0
2025-03-01;G0523;SOLAR TI DOCE SPA;603899,0;20914253,0
2025-03-01;G0529;SONNEDIX JOAQUÍN SOLAR SPA;560103,0;16119198,0
2025-03-01;G0531;SONNEDIX PARSOSY ILLAPEL 5 SPA;603764,0;17260345,0
2025-03-01;G0532;PFV LAS CODORNICES SPA;705209,0;13594772,0
2025-03-01;G0534;PFV EL CÓNDOR SPA;220433,0;7449543,0
2025-03-01;G0535;PE CABO LEONES III SPA;12253465,0;246365778,0
2025-03-01;G0536;SANTA CATALINA SOLAR SPA;1036156,0;37477155,0
2025-03-01;G0538;RLA SOLAR SPA;490894,0;13874431,0
2025-03-01;G0539;SONNEDIX ÁNGELA SOLAR SPA;575646,0;17146602,0
2025-03-01;G0540;SONNEDIX LAS PERDICES SPA;561189,0;19818269,0
2025-03-01;G0544;TUCUQUERE SPA;584134,0;19714451,0
2025-03-01;G0545;FV SANTA LAURA SPA;254103,0;8958774,0
2025-03-01;G0546;PFV LAS LECHUZAS SPA;630218,0;11931074,0
2025-03-01;G0547;GENERADORA AZUL SPA;7765,0;1726388,0
2025-03-01;G0549;TSGF SPA;17298437,0;43762182,0
2025-03-01;G0550;DOÑA JAVIERA VALLEDOR SPA;8541,0;963895,0
2025-03-01;G0552;LUCE SOLAR SPA;503602,0;15881245,0
2025-03-01;G0553;ILLALOLEN S.A.;517153,0;14185798,0
2025-03-01;G0555;IBEREÓLICA CABO LEONES II S.A.;-31216673,0;-3103300737,0
2025-03-01;G0557;SONNEDIX FOTOVOLTAICA ALGARROBO SPA;549166,0;19641016,0
2025-03-01;G0558;TAMARUGAL SOLAR 1 S.A.;0,0;0,0
2025-03-01;G0559;DUERO ENERGÍA COPIULEMU SPA;31349,0;1346381,0
2025-03-01;G0561;WPD NEGRETE SPA;1441985,0;-251222362,0
2025-03-01;G0563;SOLAR TI ONCE SPA;139058,0;4826859,0
2025-03-01;G0564;ECLIPSE SOLAR SPA;1266680,0;36832111,0
2025-03-01;G0565;PILPILÉN SPA;550720,0;17370702,0
2025-03-01;G0570;FOTOVOLTAICA ACACIA SPA;505947,0;16408681,0
2025-03-01;G0571;FOTOVOLTAICA EL MANZANO SPA;286533,0;9129391,0
2025-03-01;G0573;EMPRESA ELÉCTRICA LA COMPAÑÍA SPA;944960,0;65192150,0
2025-03-01;G0574;GR TAMARUGO SPA;1538859,0;50308776,0
2025-03-01;G0575;SPV P4 SPA;3151382,0;90116969,0
2025-03-01;G0577;AUSTRIANSOLAR CHILE SEIS SPA;13140203,0;33459918,0
2025-03-01;G0578;KONDA SOLAR SPA;451781,0;15200154,0
2025-03-01;G0582;FOTOVOLTAICA MAÑIO SPA;741552,0;20699876,0
2025-03-01;G0583;HIDROELÉCTRICA LAS JUNTAS S.A.;88537,0;5399107,0
2025-03-01;G0584;WPD MALLECO SPA;18919752,0;-486511360,0
2025-03-01;G0587;LAS CHACRAS ENERGY SPA;454207,0;13421065,0
2025-03-01;G0588;INVERSIONES CHACABUCO SPA;2180646,0;76005080,0
2025-03-01;G0590;PARQUE SOLAR FOTOVOLTAICO SOL DEL DESIERTO SPA;35822879,0;92796665,0
2025-03-01;G0591;FOTOVOLTAICA LA LIGUA SPA;472393,0;13204236,0
2025-03-01;G0592;PFV MARÍA PINTO SPA;518936,0;17476143,0
2025-03-01;G0593;TRICAHUE SPA;498759,0;16281368,0
2025-03-01;G0594;PARQUE SOLAR CATEMU SPA;363777,0;11544963,0
2025-03-01;G0595;PFV EL CHUCAO SPA;572747,0;2035921,0
2025-03-01;G0596;CHESTER SOLAR I SPA;1214661,0;40893014,0
2025-03-01;G0598;CENTRAL YUNGAY S.A.;4373682,0;665575016,0
2025-03-01;G0599;MGM INNOVA CAPITAL CHILE SPA;36173,0;1062983,0
2025-03-01;G0600;CHUNGUNGO SOLAR SPA;2379726,0;3917141,0
2025-03-01;G0601;DON MARIANO ENERGY SPA;327968,0;10402465,0
2025-03-01;G0602;MAITÉN SPA;454071,0;8600349,0
2025-03-01;G0607;LOS PORTONES S.A.;-1823,0;-122839,0
2025-03-01;G0612;AILIN FOTOVOLTAICA SPA;1098050,0;34829618,0
2025-03-01;G0613;LA CHIMBA BIS SPA;405967,0;1828600,0
2025-03-01;G0615;FOTOVOLTAICA NORTE GRANDE 1 SPA;9108827,0;28411646,0
2025-03-01;G0616;IMPULSO SOLAR EL RESPLANDOR SPA;551894,0;10679471,0
2025-03-01;G0617;ALTO CAUTÍN SPA;-15917,0;-742670,0
2025-03-01;G0618;BETEL SPA;1913642,0;59616917,0
2025-03-01;G0619;SOL DE SEPTIEMBRE SPA;1630080,0;56269961,0
2025-03-01;G0622;GR GUINDO SPA;1516796,0;49552591,0
2025-03-01;G0623;GRANADA SPA;1960778,0;63063510,0
2025-03-01;G0624;VICTORIA SOLAR SPA;2439100,0;4557320,0
2025-03-01;G0625;FOTOVOLTAICA ALFA SPA;553360,0;10322360,0
2025-03-01;G0628;ENERGÍA EÓLICA LOS OLMOS SPA;31044014,0;1173523064,0
2025-03-01;G0629;PLAYERO SPA;1982017,0;6785037,0
2025-03-01;G0630;PELEQUÉN SUR SPA;1680578,0;44853257,0
2025-03-01;G0632;PMGD PUENTE SPA;547152,0;19088141,0
2025-03-01;G0634;INCAHUASI ENERGY SPA;1638421,0;53260566,0
2025-03-01;G0635;CIPRÉS SPA;1153342,0;12772751,0
2025-03-01;G0637;FOTOVOLTAICA DE LOS ANDES SPA;1385538,0;2862873,0
2025-03-01;G0639;PFV LAS TORCAZAS SPA;592636,0;17059160,0
2025-03-01;G0640;FOTOVOLTAICA DEL DESIERTO SPA;2335032,0;4275047,0
2025-03-01;G0642;PARQUE FOTOVOLTAICO OCOA II SPA;730211,0;25467023,0
2025-03-01;G0645;PFV LAS TENCAS SPA;1737350,0;59367672,0
2025-03-01;G0646;FOTOVOLTAICA SOLAR LAUREL SPA;578983,0;11239841,0
2025-03-01;G0647;AGROSOLAR V SPA;485077,0;13595170,0
2025-03-01;G0648;AGROSOLAR IV SPA;489935,0;14441515,0
2025-03-01;G0649;CENTRAL EL ATAJO SPA;631215,0;33464708,0
2025-03-01;G0652;AGUAS ANDINAS S.A.;33262,0;831870,0
2025-03-01;G0654;CANDELARIA SOLAR SPA;306392,0;7965418,0
2025-03-01;G0655;HIDROELÉCTRICA LOS CORRALES SPA;2150792,0;134073824,0
2025-03-01;G0658;PITRA SPA;586846,0;19478528,0
2025-03-01;G0659;WPD DUQUECO SPA;7889267,0;183166327,0
2025-03-01;G0661;CVE PROYECTO SEIS SPA;585679,0;19314589,0
2025-03-01;G0662;PARQUE SOLAR MECO CHILLAN SPA;1445194,0;28048035,0
2025-03-01;G0663;TALTAL SOLAR S.A.;892806,0;31492471,0
2025-03-01;G0664;LOS LIBERTADORES SOLAR SPA;1187063,0;12175553,0
2025-03-01;G0668;PARQUE SOLAR CANCHA SPA;486112,0;12816919,0
2025-03-01;G0669;PSF EL SALITRAL S.A.;812327,0;21647475,0
2025-03-01;G0670;PAINE ENERGY SPA;2554471,0;5180604,0
2025-03-01;G0671;PARQUE SOLAR OVALLE NORTE SPA;1291920,0;4149492,0
2025-03-01;G0673;XUE SOLAR SPA;1948054,0;66332926,0
2025-03-01;G0675;PARQUE SOLAR LA MURALLA SPA;500276,0;16790737,0
2025-03-01;G0676;HUEMUL ENERGÍA SPA;-4443868,0;-2942431499,0
2025-03-01;G0677;LINGUE SPA;592969,0;18356277,0
2025-03-01;G0678;PFV EL PIUQUEN SPA;546410,0;10343359,0
2025-03-01;G0679;SOCIEDAD DE ENERGÍAS RENOVABLES LOS LIRIOS SPA;561607,0;18901170,0
2025-03-01;G0680;ELÉCTRICA PINARES LIMITADA;19243,0;534567,0
2025-03-01;G0681;SONNEDIX DON PEDRO SPA;1941340,0;9817856,0
2025-03-01;G0683;VILLAPRAT SPA;577078,0;20420153,0
2025-03-01;G0684;PARQUE SOLAR EL SAUCE SPA;2006798,0;73646830,0
2025-03-01;G0685;FOTOVOLTAICA AVELLANO SPA;559759,0;18790207,0
2025-03-01;G0687;BAOBAB ENERGÍAS RENOVABLES SPA;664087,0;784044,0
2025-03-01;G0689;ENERGÍA EÓLICA MESAMÁVIDA SPA;12453130,0;420242670,0
2025-03-01;G0690;INVERSIONES FOTOVOLTAICAS SPA;14600608,0;14029333,0
2025-03-01;G0693;PARQUE EÓLICO CAMPO LINDO SPA;15691293,0;640850437,0
2025-03-01;G0695;PFV EL FLAMENCO SPA;1699090,0;57079279,0
2025-03-01;G0696;PARQUE SOLAR ALCALDESA SPA;1240598,0;24632465,0
2025-03-01;G0698;HIDROELÉCTRICA PUNTA DEL VIENTO SPA;2133569,0;133081487,0
2025-03-01;G0701;GR PILO SPA;1960683,0;65912449,0
2025-03-01;G0702;CAMPO LINDO SPA;426237,0;2024688,0
2025-03-01;G0703;PARQUE SOLAR PORVENIR SPA;555722,0;20043907,0
2025-03-01;G0704;SOLAR LA BLANQUINA SPA;1778544,0;59033097,0
2025-03-01;G0705;PARQUE SOLAR AURORA SPA;1076647,0;37583868,0
2025-03-01;G0706;MEMBRILLO SOLAR SPA;1307267,0;34466123,0
2025-03-01;G0709;FARO CORONA SPA;12535,0;249963,0
2025-03-01;G0712;GR PITAO SPA;2135761,0;74863100,0
2025-03-01;G0715;LOS LAGOS SPA;412174,0;13491509,0
2025-03-01;G0716;FV RINCONADA SPA;734989,0;24515635,0
2025-03-01;G0717;AVILÉS SPA;1427485,0;44144633,0
2025-03-01;G0719;PMGD SALERNO SPA;564809,0;15826311,0
2025-03-01;G0720;RCL SOLAR SPA;508160,0;16527613,0
2025-03-01;G0721;BEPATAGONIA GENERACIÓN S.A.;-121,0;-7716,0
2025-03-01;G0723;CVE PROYECTO NUEVE SPA;1148010,0;35179106,0
2025-03-01;G0724;SOLAR TI DOS SPA;458695,0;16530838,0
2025-03-01;G0727;FARMDO ENERGY CHILE SPA;2101153,0;40822415,0
2025-03-01;G0729;PARQUE SOLAR QUETENA S.A.;2198512,0;3642057,0
2025-03-01;G0730;ANDES SOLAR IV SPA;41803835,0;1809653338,0
2025-03-01;G0731;PARQUE SOLAR RETIRO SPA;831930,0;29037844,0
2025-03-01;G0732;SOLAR ELENA SPA;11294800,0;25370450,0
2025-03-01;G0734;PARQUE SOLAR LO CHACÓN SPA;1837519,0;56969163,0
2025-03-01;G0735;SUVAN SOLAR SPA;1736296,0;32344602,0
2025-03-01;G0736;APOLO SOLAR SPA;1455086,0;27767740,0
2025-03-01;G0737;GR CIPRÉS SPA;1156829,0;47741335,0
2025-03-01;G0738;LOS MOLINOS SPA;2322751,0;78833852,0
2025-03-01;G0741;SANTA ESTER SOLAR SPA;635256,0;1112204,0
2025-03-01;G0742;FONTUS SCL III SPA;393,0;92440,0
2025-03-01;G0745;PARQUE SOLAR COLINA SPA;509334,0;13933371,0
2025-03-01;G0747;PARQUE SOLAR TABOLANGO SPA.;2175896,0;2658023,0
2025-03-01;G0748;LUCIANO SOLAR SPA;573499,0;20347333,0
2025-03-01;G0751;SOLAR TI TREINTA Y CUATRO SPA [En_Revision];1326948,0;40259483,0
2025-03-01;G0755;PFV LAS TORTOLAS SPA;520710,0;10336752,0
2025-03-01;G0756;SONNEDIX METRO EXPANSION SPA;9940995,0;206513641,0
2025-03-01;G0757;QUINTA SOLAR SPA;676097,0;22989401,0
2025-03-01;G0758;EL CASTAÑO SPA;1731055,0;57189646,0
2025-03-01;G0759;FOTOVOLTAICA PEUMO SPA;665960,0;19165412,0
2025-03-01;G0761;HIDROELÉCTRICA MAISÁN SPA;30466,0;2128067,0
2025-03-01;G0764;CUENCA SOLAR SPA;791331,0;6509685,0
2025-03-01;G0765;DIEGO DE ALMAGRO SOLAR 3 S.A.;1364198,0;4849204,0
2025-03-01;G0766;MELI SPA;1702656,0;56709977,0
2025-03-01;G0768;HIDRO MUNILQUE SPA;545533,0;28987281,0
2025-03-01;G0769;GR CARZA SPA;2343342,0;4455362,0
2025-03-01;G0770;ANDES SOLAR II SPA;55442742,0;2445784522,0
2025-03-01;G0771;GUADALUPE SOLAR SPA;1379297,0;46806504,0
2025-03-01;G0772;ANUMAR ENERGÍA DEL SOL 1 SPA;414170,0;13698211,0
2025-03-01;G0774;ACIERTA ENERGÍA SPA;-21269358,0;-1326414752,0
2025-03-01;G0775;CVE PROYECTO DIECISIETE SPA;1214643,0;34477228,0
2025-03-01;G0776;CORCOVADO DE VERANO SPA;592569,0;20242689,0
2025-03-01;G0778;CVE PROYECTO OCHO SPA;587638,0;20328387,0
2025-03-01;G0779;PFV LAS CATITAS SPA;1100889,0;13338471,0
2025-03-01;G0780;FOTOVOLTAICA SOL DEL NORTE SPA;1878892,0;3629099,0
2025-03-01;G0781;PFV EL ZORZAL SPA;596306,0;21128152,0
2025-03-01;G0784;SOCOMPA DE VERANO SPA;594798,0;19885860,0
2025-03-01;G0786;PARQUE FOTOVOLTAICO FARAMALLA SPA;471234,0;13238426,0
2025-03-01;G0787;PFV LOS TORDOS SPA;1214974,0;44152801,0
2025-03-01;G0788;LOICA SPA;532323,0;16914958,0
2025-03-01;G0789;FENIX SOLAR SPA;491747,0;1721536,0
2025-03-01;G0792;AGGREKO CHILE LIMITADA;-27,0;-1867,0
2025-03-01;G0799;LITRE SPA;591811,0;18747112,0
2025-03-01;G0800;GR RUIL SPA;2523699,0;46233159,0
2025-03-01;G0802;PARQUE SOLAR ITIHUE SPA;1932659,0;36581040,0
2025-03-01;G0803;CALLAQUI DE VERANO SPA;555489,0;19010985,0
2025-03-01;G0804;ENERGÍA FIRST SPA;538961,0;18681128,0
2025-03-01;G0805;CALBUCO DE VERANO SPA;525137,0;18592484,0
2025-03-01;G0806;FARDELA NEGRA SPA;431946,0;14513420,0
2025-03-01;G0807;EMPRESA ELECTRICA EL PINAR SPA;-23374,0;-1922568,0
2025-03-01;G0808;GPG GENERACIÓN DISTRIBUIDA SPA;8705498,0;210348095,0
2025-03-01;G0811;ENERGÍA RENOVABLE ENCINO SPA;489776,0;17696497,0
2025-03-01;G0812;PARQUE FULGOR SPA;544345,0;9314318,0
